profile_id,full_name,academic_title,first_name,last_name,position,profile_url,image_url,affiliations,orcid,google_scholar_id,google_scholar_url,scopus_id,scopus_url,europepmc,crossref,researchgate,other_links
UAM66516,prof. dr hab. Witold Wnuk,prof. dr hab.,Witold,Wnuk,profesor Senior,https://researchportal.amu.edu.pl/info/author/UAM66516?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BWitold%2BWnuk%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Funkcjonalnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-8066-4525,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-8066-4525,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-8066-4525%22%29,https://search.crossref.org/?q=0000-0001-8066-4525,,
UAM6ef59b1f97994ed29f539bde78192952,Piotr Kaczorek,,Kaczorek,,,https://researchportal.amu.edu.pl/info/author/UAM6ef59b1f97994ed29f539bde78192952?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BPiotr%2BKaczorek%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,,,,,,,,,
UAM71ebbaf02c7c4c50a7bdd6d666ede7fb,Mateusz Litka,,Litka,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM71ebbaf02c7c4c50a7bdd6d666ede7fb?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMateusz%2BLitka%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,0000-0003-4604-4984,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-4604-4984,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-4604-4984%22%29,https://search.crossref.org/?q=0000-0003-4604-4984,,
UAM74726,dr Jolanta Teresa Grala-Michalak,dr,Jolanta Teresa,Grala-Michalak,st. wykładowca dr,https://researchportal.amu.edu.pl/info/author/UAM74726?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJolanta%2BTeresa%2BGrala-Michalak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Statystyki Matematycznej i Analizy Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-2268-1591,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-2268-1591,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-2268-1591%22%29,https://search.crossref.org/?q=0000-0003-2268-1591,,
UAM74733,dr Magdalena Adamczak,dr,Magdalena,Adamczak,st. wykładowca dr,https://researchportal.amu.edu.pl/info/author/UAM74733?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMagdalena%2BAdamczak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Wydziałowe Centrum Dydaktyki Matematyki i Informatyki; Centra Wydziałowe Wydziału Matematyki i Informatyki,,,,,,,,,
UAM75187,prof. UAM dr hab. Artur Michalak,prof. UAM dr hab.,Artur,Michalak,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM75187?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BArtur%2BMichalak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Funkcjonalnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-8957-9594,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-8957-9594,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-8957-9594%22%29,https://search.crossref.org/?q=0000-0002-8957-9594,,
UAM789,prof. dr hab. Wojciech Gajda,prof. dr hab.,Wojciech,Gajda,profesor,https://researchportal.amu.edu.pl/info/author/UAM789?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BWojciech%2BGajda%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Geometrii Algebraicznej i Diofantycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-0270-5664,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-0270-5664,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-0270-5664%22%29,https://search.crossref.org/?q=0000-0003-0270-5664,,
UAM79c35f5f40664f7784d760466889f4b6,Jakub Piasecki,,Piasecki,,,https://researchportal.amu.edu.pl/info/author/UAM79c35f5f40664f7784d760466889f4b6?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJakub%2BPiasecki%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,,,,,,,,,
UAM7ec5c8ce64a64a9aa3a304ed15afb3f4,mgr inż. Karolina Kawczyn-Rymarek,mgr inż.,Karolina,Kawczyn-Rymarek,wykładowca,https://researchportal.amu.edu.pl/info/author/UAM7ec5c8ce64a64a9aa3a304ed15afb3f4?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKarolina%2BKawczyn-Rymarek%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Wydziałowe Centrum Dydaktyki Matematyki i Informatyki; Centra Wydziałowe Wydziału Matematyki i Informatyki,,,,,,,,,
UAM80497,dr Bernadeta Tomasz,dr,Bernadeta,Tomasz,st. wykładowca dr,https://researchportal.amu.edu.pl/info/author/UAM80497?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BBernadeta%2BTomasz%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Matematycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,,,,6504742620,https://www.scopus.com/authid/detail.uri?authorId=6504742620,,,,
UAM81131,prof. dr hab. Grzegorz Marian Banaszak,prof. dr hab.,Grzegorz Marian,Banaszak,profesor,https://researchportal.amu.edu.pl/info/author/UAM81131?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BGrzegorz%2BMarian%2BBanaszak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Arytmetycznej Geometrii Algebraicznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-1867-0964,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-1867-0964,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-1867-0964%22%29,https://search.crossref.org/?q=0000-0002-1867-0964,,
UAM81742,prof. UAM dr hab. Yoichi Uetake,prof. UAM dr hab.,Yoichi,Uetake,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM81742?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BYoichi%2BUetake%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Arytmetycznej Geometrii Algebraicznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-8778-2540,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-8778-2540,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-8778-2540%22%29,https://search.crossref.org/?q=0000-0001-8778-2540,,
UAM858b470ae3884129bcfdbbc2f4272ee2,Konrad Pierzyński,,Pierzyński,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM858b470ae3884129bcfdbbc2f4272ee2?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKonrad%2BPierzy%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,0009-0000-8564-4427,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0009-0000-8564-4427,http://europepmc.org/search?query=%28AUTHORID%3A%220009-0000-8564-4427%22%29,https://search.crossref.org/?q=0009-0000-8564-4427,,
UAM891dbd932dd54c9691db72673a088635,Krzysztof Koczorowski,,Koczorowski,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM891dbd932dd54c9691db72673a088635?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKrzysztof%2BKoczorowski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,0000-0003-2299-0888,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-2299-0888,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-2299-0888%22%29,https://search.crossref.org/?q=0000-0003-2299-0888,,
UAM90078,mgr Bogumił Maciej Szmańda,mgr,Bogumił Maciej,Szmańda,specjalista informatyk,https://researchportal.amu.edu.pl/info/author/UAM90078?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BBogumi%25C5%2582%2BMaciej%2BSzma%25C5%2584da%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Laboratorium Wsparcia i Rozwoju Aplikacji; Jednostki Pomocnicze Wydziału Matematyki i Informatyki,,,,,,,,,
UAM90320,prof. dr hab. Wacław Bolesław Marzantowicz,prof. dr hab.,Wacław Bolesław,Marzantowicz,profesor Senior,https://researchportal.amu.edu.pl/info/author/UAM90320?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BWac%25C5%2582aw%2BBoles%25C5%2582aw%2BMarzantowicz%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/seam/resource/rest/thumbnail/UAMa3711499ce5642ac8858eec05609a76d?option=ORIGINAL_RATIO&width=100&height=200,Zakład Analizy Nieliniowej i Topologii Stosowanej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-5933-9955,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-5933-9955,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-5933-9955%22%29,https://search.crossref.org/?q=0000-0001-5933-9955,,
UAM95318,prof. UAM dr hab. Jerzy Stanisław Szymański,prof. UAM dr hab.,Jerzy Stanisław,Szymański,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM95318?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJerzy%2BStanis%25C5%2582aw%2BSzyma%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-6120-9295,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-6120-9295,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-6120-9295%22%29,https://search.crossref.org/?q=0000-0001-6120-9295,,
UAM95c0224f233c489f8890123f9a9807ee,dr inż. Artur Adam Nowakowski,dr inż.,Artur Adam,Nowakowski,,https://researchportal.amu.edu.pl/info/author/UAM95c0224f233c489f8890123f9a9807ee?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BArtur%2BAdam%2BNowakowski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-4473-0008,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-4473-0008,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-4473-0008%22%29,https://search.crossref.org/?q=0000-0003-4473-0008,,
UAM97200a370ade470aa225d4d85b807c28,Karol Idaszak,,Idaszak,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM97200a370ade470aa225d4d85b807c28?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKarol%2BIdaszak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,,,,,,,,,
UAM97871,prof. UAM dr hab. Paweł Foralewski,prof. UAM dr hab.,Paweł,Foralewski,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM97871?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BPawe%25C5%2582%2BForalewski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Przestrzeni Funkcyjnych i Równań Różniczkowych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-2906-844X,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-2906-844X,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-2906-844X%22%29,https://search.crossref.org/?q=0000-0003-2906-844X,,
